,08031000_event_rainfall,08029500_event_rainfall,08025500_event_rainfall,08041300_event_rainfall,08011000_event_rainfall,08010000_event_rainfall,07376000_event_rainfall,07376500_event_rainfall,07375960_event_rainfall,07375800_event_rainfall,07378000_event_rainfall,07377240_event_rainfall,07377782_event_rainfall,07377500_event_rainfall,07375000_event_rainfall,08014800_event_rainfall,02481000_event_rainfall,02492343_event_rainfall,02492360_event_rainfall,07382000_event_rainfall,07383500_event_rainfall,07375280_event_rainfall,02488700_event_rainfall,02487900_event_rainfall,02485700_event_rainfall
2015-06-14 00:00:00+00:00,,,1.0993941,,,,2.1019588,,2.1816869,,,,,,1.420437,1.0435841,,,,,,,,1.8701172,1.0625417
2015-06-15 00:00:00+00:00,,2.830665,,,,1.2770333,,,,1.4786466,0.8735979,,,0.96706545,,,0.3781595,0.993698,0.92698324,1.1203814,1.2559711,1.2200397,,,
2015-06-16 00:00:00+00:00,11.434695,,7.223939,,,,1.0144317,0.82223463,1.1207087,,,,,,,6.439063,,,,,,,,,
2015-06-17 00:00:00+00:00,,10.412089,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18 00:00:00+00:00,,,,,,,0.47316593,,0.52425086,0.5489828,0.33660024,,,,,,,,,,,0.7245444,,,
2015-06-19 00:00:00+00:00,,,,,,,,0.12303287,,,,,,0.1066407,,,,,,,,,,,
2015-06-20 00:00:00+00:00,,,0.08014779,,,,,,,,,,,,,,,,,0.79064935,0.7793912,,,,
2015-06-22 00:00:00+00:00,,,,,,,,,,,,,,,,,1.5165862,2.0848432,1.9899706,,,,,,
2015-06-23 00:00:00+00:00,,,,,,2.2808096,0.93137884,0.19449297,0.9698738,,0.29170436,,,0.09715829,1.8713949,,,,,,,,,,
2015-06-24 00:00:00+00:00,,0.015143922,2.214953,,,,,,,1.5550691,,,,,,,2.4092975,1.3306668,1.1453145,3.310307,3.0039697,0.855729,,1.4693873,3.4349167
2015-06-25 00:00:00+00:00,,,,,,3.1790977,1.3026153,0.78742254,1.2989461,,1.1491972,,,0.53544223,,1.5141112,,,,,,,,,
2015-06-26 00:00:00+00:00,,,,,,,,,,2.8424354,,,,,1.8580631,,1.4724525,1.4148391,2.0593772,4.704929,4.4713373,3.1543365,,2.5086758,0.9795209
2015-06-27 00:00:00+00:00,1.4006903,0.6318387,0.7260369,,,1.8812357,1.693743,2.6814132,1.5478586,,2.3123977,,,2.3097513,,1.2674444,,,,,,,,,
2015-06-28 00:00:00+00:00,,,,,,,,,,,,,,,1.9628866,,2.346625,2.5386746,,,,,,,
2015-06-29 00:00:00+00:00,,0.34729776,0.11107881,,,,2.2982585,,2.2390437,2.0036552,3.1643853,,,3.811631,,,,,2.1392934,1.4227608,1.423611,1.1875163,,4.014793,
2015-06-30 00:00:00+00:00,2.0801632,,,,,1.8473928,,3.0684178,,,,,,,2.1987731,1.408749,,,,,,,,,2.202979
2015-07-01 00:00:00+00:00,,0.8305434,0.37972906,,,,2.8292718,,2.6750202,1.5228665,0.8269507,,,,,,0.9210431,0.38058433,0.9451698,0.57697576,0.644716,0.79472196,,,
2015-07-02 00:00:00+00:00,,,,,,,,1.9574649,,,,,,,,,,,,,,,,,
2015-07-04 00:00:00+00:00,1.2962469,1.7787046,4.0665884,,,1.46645,5.6607695,4.5737796,5.75986,6.2491894,4.260167,,,3.9473672,4.327529,2.8105369,3.3070514,2.8406157,3.5790925,3.0174668,4.0114355,6.0252542,,2.2546487,3.568854
2015-07-07 00:00:00+00:00,,,,,,,,,,0.30221552,0.53404367,,,0.5296884,,,,,,,,0.3600444,,0.41387385,
2015-07-08 00:00:00+00:00,,,,,,,,0.012464789,,,,,,,,,,,,,,,,,
2015-07-10 00:00:00+00:00,0.12192051,0.034739457,0.358367,,,,,,,,,,,,,0.44209522,,,,,,,,,0.90516675
2015-07-17 00:00:00+00:00,0.37500837,,,,,,,0.023788732,,,0.0025912654,,,,,,0.88150007,,,,,,,,
2015-07-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.36482352,0.235413,,,,,,
2015-07-19 00:00:00+00:00,,,,,,,,,,,,,,,,,0.97561204,,,,,,,,
2015-07-20 00:00:00+00:00,,,,,,,0.015274596,,,,,,,,1.7971051,,,0.49902353,0.4370398,,,,,,
2015-07-21 00:00:00+00:00,,,,,,,,,,,0.021758117,,,,,,,,,,,,,0.72697294,
2015-07-22 00:00:00+00:00,,,,,,,0.058083702,,0.042663302,0.104383625,,,,,,,,,,,,0.20702803,,,
2015-07-24 00:00:00+00:00,,,,,,,,,,,,,,,,,0.7933276,,,,,,,,
2015-07-25 00:00:00+00:00,,,,,,1.4003214,3.2804725,1.1206949,3.5996938,4.4373145,0.7468746,,,0.26837188,1.5536764,,,0.5516,0.57146966,0.9028838,1.1748506,2.9332829,,,
2015-07-26 00:00:00+00:00,,,1.1707413,,,,,,,,,,,,,1.4575269,1.0557069,,,,,,,,
2015-07-29 00:00:00+00:00,,,,,,,1.7349428,1.2924743,1.8214613,2.201125,2.127824,,,2.8283794,3.4674366,,1.5798362,2.4813921,2.5491614,,,1.6345234,,,
2015-07-30 00:00:00+00:00,,1.2604144,,,,0.35609287,,,,,,,,,,0.6991588,,,,,0.2771244,,,,0.27920836
2015-08-04 00:00:00+00:00,,,,,,,,,,,,,,,,0.0035555556,0.67360353,,,,,,,,
2015-08-05 00:00:00+00:00,,,,,,,,,,,0.013595745,,,,,,,,,,,,,,
2015-08-06 00:00:00+00:00,,,,,,,,,,,,,,,,,0.6873621,0.6890274,0.39633125,,,,,,
2015-08-08 00:00:00+00:00,,,,,,,,,,,,,,,0.17395797,,2.2430518,1.9469532,1.6098471,,,,,0.58919823,0.15260416
2015-08-09 00:00:00+00:00,,,,,,,,0.053248823,,,,,,,,0.91146994,,,,,,,,,
2015-08-10 00:00:00+00:00,,,,,,,0.9784626,,1.0761062,1.4870862,2.1753895,,,2.8711557,0.09030672,,,,,,,1.5764649,,3.4590364,0.42631254
2015-08-11 00:00:00+00:00,3.6013389,1.1899751,0.19528571,,,0.010054762,,0.2691925,,,,,,,,,,,,0.23733282,0.21121831,,,,
2015-08-14 00:00:00+00:00,,,,,,,,,,,0.35424075,,,,,,,,,,,,,,
2015-08-15 00:00:00+00:00,1.7071507,0.085193545,0.0122290645,,,,,1.1066291,,,,,,,,,2.9277027,1.7756824,1.3088491,,,,,,
2015-08-16 00:00:00+00:00,,,,,,1.8622,1.7887958,,1.7538265,1.6930733,1.476589,,,1.9019649,1.1048949,0.41185078,,,,1.6163021,1.7407331,1.3772827,,,
2015-08-17 00:00:00+00:00,,,,,,,,1.1147183,,,,,,,,,,,,,,,,,
2015-08-18 00:00:00+00:00,1.8271382,0.08464267,,,,4.2813525,2.4361248,,2.4626195,1.9353749,3.9769397,,,2.8485503,1.6859497,3.0549808,1.4611766,0.8511098,0.554979,2.695622,1.8861965,1.4521005,,0.6582433,0.28722918
2015-08-19 00:00:00+00:00,,,0.3143744,,,,,0.95009863,,,,,,,,,,,,,,,,,
2015-08-20 00:00:00+00:00,1.9797783,0.96507454,,,,,,,,,,,,,2.957189,,,,3.4372368,,,,,,
2015-08-21 00:00:00+00:00,,,,,,1.9563382,1.2717108,1.0243239,0.9361583,1.0790431,1.9045689,,,1.3875,,0.70452386,3.4866462,4.555074,,1.1437643,1.0585649,1.3900514,,0.97069377,
2015-08-22 00:00:00+00:00,1.2490962,1.0722606,0.7952093,,,,,,,,,,,,,,,,1.0306834,,,,,,
2015-08-23 00:00:00+00:00,,,,,,,,,0.26524746,0.65848273,,,,,,,,,,,,,,,
2015-08-24 00:00:00+00:00,,1.1072011,0.1325,,,0.0070285713,,,,,,,,,,0.3807238,,,,0.20792083,0.32043663,,,,
2015-08-25 00:00:00+00:00,0.9091423,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31 00:00:00+00:00,0.53923017,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01 00:00:00+00:00,,0.9253995,0.60473394,,,0.047085714,,,,,,,,,,0.681092,,,,,,,,,1.692771
2015-09-02 00:00:00+00:00,0.8321339,,,,,,,,,,,,,,,,,,,0.021158319,,,,,
2015-09-03 00:00:00+00:00,,,,,,,1.1279105,,0.93253535,0.23252156,,,,,1.2398697,0.41624126,,0.3582157,0.18050104,,,,,,
2015-09-04 00:00:00+00:00,1.0016193,,0.0038694583,,,0.6262642,,6.396521,,,,,,,,,,,,,,,,,
2015-09-05 00:00:00+00:00,,,,,,,1.7449061,,1.2700623,,1.7069473,,,0.78588194,2.6531262,,3.41178,4.5441966,3.8300023,0.6747124,,,,0.39609915,
2015-09-06 00:00:00+00:00,,0.5651489,0.6875616,,,,,2.284657,,1.4023621,,,,,,0.42119685,,,,,0.12619483,,,,
2015-09-07 00:00:00+00:00,,,,,,,1.3898621,,1.7798535,,,,,0.77525884,,,,,,,,1.1421753,,,
2015-09-08 00:00:00+00:00,1.3116361,,,,,,,,,0.67149997,0.5722553,,,,0.8602479,,,,,,,,,,
2015-09-09 00:00:00+00:00,,,1.3617661,,,2.391143,2.8340838,3.3174083,,,,,,4.5379095,,,,3.0683177,2.4565997,1.1084055,1.3349688,,,1.8524233,0.23668751
2015-09-10 00:00:00+00:00,7.7204604,1.5000422,,,,,,,3.586783,2.8117588,3.5606415,,,,2.7086177,1.0187905,4.2969522,,,,,2.2841167,,,
2015-09-11 00:00:00+00:00,,,0.91507643,,,0.9043571,1.0828869,,,,,,,,,,,2.1892867,2.0669644,0.63067204,0.70305014,,,,1.7969792
2015-09-15 00:00:00+00:00,0.16692051,0.42393303,,,,,,,,,,,,,,0.44400954,,,,,,,,,
2015-09-20 00:00:00+00:00,,,,,,,0.62800443,,0.7199848,1.643918,,,,,,1.3740634,,,1.3382831,0.23692408,1.0027417,1.8899368,,0.646,0.23152085
2015-09-21 00:00:00+00:00,,,,,,,,,,,0.17918253,,,0.40203518,1.1382269,,0.41943532,1.3180078,,,,,,,
2015-09-23 00:00:00+00:00,,,,,,,,,,,,,,,,,0.16403016,,,,,,,,
2015-09-26 00:00:00+00:00,4.038774,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-27 00:00:00+00:00,,3.2699952,1.2464606,,,0.94859046,0.41955215,0.7717371,0.3832778,0.28181463,0.16405377,,,0.07225126,1.2657017,2.2406669,2.8608105,2.1513176,1.9027841,,,0.190757,,,0.06539583
2015-09-28 00:00:00+00:00,3.9490669,,,,,,,,,,,,,,,,,,,0.7440743,0.9584883,,,,
2015-09-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,0.39854163
2015-10-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,0.081687495
2015-10-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,0.03787421,,,,,,
2015-10-13 00:00:00+00:00,,,,,,,,,,,,,,,,,0.57789654,0.048611768,,,,,,,
2015-10-22 00:00:00+00:00,,1.5573375,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23 00:00:00+00:00,4.6362634,,7.3279753,,,,,,,,,,,,,5.6122766,,,,,,,,,
2015-10-24 00:00:00+00:00,,15.73849,,,,15.637636,22.542524,20.924658,22.328302,29.330256,27.830715,,,30.447006,17.204214,,6.912509,12.082023,12.598732,17.502745,17.493635,24.165613,,20.726738,9.873854
2015-10-25 00:00:00+00:00,14.113993,,12.818143,,,,,,,,,,,,,13.901215,,,,,,,,,
2015-10-26 00:00:00+00:00,,,,,,,,6.1141973,7.270973,,,,,,,,3.728806,,,,,,,,3.7732291
2015-10-27 00:00:00+00:00,,,,,,,,,,1.2870991,,,,,,,,,,,,,,0.5899099,
2015-10-30 00:00:00+00:00,19.184744,18.428743,12.307235,,,8.759919,,,,,10.188821,,,9.4821615,,19.30402,,,,14.596143,13.744276,,,6.2717924,
2015-10-31 00:00:00+00:00,,,,,,,10.498971,9.911436,10.566499,10.085818,,,,,9.5016985,,7.296112,6.3114667,6.043088,,,8.469979,,,6.196292
2015-11-01 00:00:00+00:00,,,4.2455344,,,,,,,,2.9697526,,,,,,,,,,,,,,
2015-11-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,0.20665765,
2015-11-04 00:00:00+00:00,,,,,,,,,,,,,,,,0.00063492067,,,,,,,,,
2015-11-06 00:00:00+00:00,3.86305,5.3899055,6.697175,,,8.195179,1.3541763,,1.3364226,2.913569,4.1322107,,,4.1312437,,5.002079,4.8368883,,,9.599676,10.404974,2.2004416,,9.80545,9.691229
2015-11-07 00:00:00+00:00,,,,,,,,1.0299295,,,,,,,2.8960378,,,4.656741,4.5678473,,,,,,
2015-11-08 00:00:00+00:00,,,,,,,0.81475484,,0.88186705,,,,,,,,2.0368965,,,,,,,,
2015-11-11 00:00:00+00:00,0.28051883,0.5290546,0.7372833,,,0.26419762,0.4746006,0.038032863,0.540638,0.73934484,0.15797424,,,0.20168343,,0.44421273,,0.4521216,0.45725995,,,0.62795794,,0.27124327,0.29670832
2015-11-12 00:00:00+00:00,,,,,,,,,,,,,,,,,0.017461207,,,,,,,,
2015-11-16 00:00:00+00:00,3.881598,6.091132,6.170557,,,6.3113546,9.002309,,9.081251,9.613012,9.512793,,,10.206896,,5.1071334,,,,5.487113,6.983793,9.815119,,,
2015-11-17 00:00:00+00:00,,,,,,,,10.970404,,,,,,,9.193571,,6.5757627,8.369738,8.471533,,,,,9.632261,8.872188
2015-11-18 00:00:00+00:00,,,,,,,3.7343628,,3.880052,2.507056,,,,,,,,,,,,,,,
2015-11-20 00:00:00+00:00,1.13418,0.50424314,,,,,,,,,,,,,,0.2997746,,,,,,,,,
2015-11-21 00:00:00+00:00,,,,,,0.68988806,,0.21323474,0.4281903,0.29538363,0.58551735,,,0.35034174,0.1872563,,,,0.07271908,,,0.1026472,,,
2015-11-25 00:00:00+00:00,0.16480753,0.33236974,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27 00:00:00+00:00,,,0.69146794,,,,,,,,,,,,,0.5073016,,,,,0.1451166,,,,
2015-11-28 00:00:00+00:00,0.31796655,0.97355336,,,,,,,,,,,,,,,,,,,,,,,
2015-11-29 00:00:00+00:00,,,0.49410096,,,,,,,,,,,,,0.739946,,,,,,,,1.0590992,0.7915833
2015-11-30 00:00:00+00:00,0.56292886,,,,,1.618219,1.6437649,1.1504366,1.6317896,1.5802629,1.6483729,,,1.8205553,0.89064705,,,,1.1921195,1.0574863,1.0868638,1.8293387,,,
2015-12-01 00:00:00+00:00,,,,,,,,,,,,,,,,,0.6075388,1.1193216,,,,,,2.3204415,0.9265208
2015-12-02 00:00:00+00:00,,,,,,,,0.4313756,,,,,,,,,,,,,,,,,
2015-12-12 00:00:00+00:00,8.091422,9.8406925,,,,,,,,,,,,,,,,,,,,,,,
2015-12-13 00:00:00+00:00,,,6.3900046,,,3.5449047,1.9134655,1.8313053,1.9253638,2.0272887,2.2708254,,,2.3503492,1.9646763,6.5730476,1.7522242,2.0207765,2.024547,4.6805267,4.5510845,2.2208786,,2.6343694,2.756896
2015-12-15 00:00:00+00:00,,1.0722556,1.6695788,,,,,,,,,,,,,0.93484133,2.0143707,2.0998666,1.9622685,,,,,,
2015-12-16 00:00:00+00:00,,,,,,0.94481194,1.40537,3.4864414,1.0845691,0.43577155,0.9729664,,,0.54375625,5.1778955,,,,,0.52585137,,0.6183248,,0.7287838,0.3035
2015-12-20 00:00:00+00:00,1.6729581,2.3745682,,,,1.3509047,2.0717416,,1.9064327,1.532168,1.811785,,,1.4813643,,,,,,2.1432924,3.3424888,1.2000537,,,
2015-12-21 00:00:00+00:00,,,2.0664458,,,,,9.643526,,,,,,,10.8685,2.5963016,10.917746,9.592894,9.043834,,,,,2.4091802,4.7213125
2015-12-22 00:00:00+00:00,1.3975232,,,,,3.9036403,3.0275257,,2.7050557,2.0901423,3.0929103,,,2.195083,,,,,,1.9665428,2.0672536,2.0941148,,,
2015-12-23 00:00:00+00:00,,0.44622827,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24 00:00:00+00:00,,,1.1240073,,,,3.1569679,,3.1855485,2.3858879,,,,1.1165653,,2.691416,4.782362,,,,,2.2369838,,5.6304054,3.9628956
2015-12-25 00:00:00+00:00,0.5259791,0.34568483,,,,3.075731,,,,,0.5433191,,,,,,,,,5.5689516,6.2588325,,,,
2015-12-27 00:00:00+00:00,1.0750293,2.9703896,2.4988348,,,1.0013524,1.8470676,1.996859,1.8133284,2.3585305,1.6833706,,,1.9277084,1.962231,1.7439016,1.9286854,2.971251,3.1314402,,,3.0242174,,3.8142796,3.2105834
2015-12-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,0.19304225,,,,
2015-12-29 00:00:00+00:00,0.16716735,,,,,0.0010404761,2.3841233,3.3495681,2.2308705,1.385388,2.3410225,,,2.027025,4.6330214,,4.187448,2.8034394,2.7715032,,,,,,
2015-12-30 00:00:00+00:00,,0.14386351,,,,,,,,,,,,,,,,,,,,0.505201,,,
2015-12-31 00:00:00+00:00,0.18688282,,,,,0.48294526,,,,0.56912935,,,,,,0.012498412,,,,,,,,,
2016-01-01 00:00:00+00:00,,,,,,,,,0.075500004,,,,,,,,0.10044827,,,,,,,,
2016-01-02 00:00:00+00:00,,0.0016327543,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06 00:00:00+00:00,1.8280083,2.3352952,1.5384902,,,1.223562,,,,,,,,1.783294,,1.9063936,,,,3.0424588,1.9637918,,,,
2016-01-07 00:00:00+00:00,,,,,,,2.9083977,2.227141,3.0134628,3.1895516,,,,,2.243374,,0.90457326,0.30591372,0.4178176,,,2.3105586,,2.3564415,
2016-01-08 00:00:00+00:00,3.659615,3.3332977,2.2916405,,,2.6105475,,,,,,,,2.0919924,,3.886546,,,,3.874246,3.7298317,,,,
2016-01-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.15431373,0.21331866,,,1.0645025,,0.8733514,
2016-01-14 00:00:00+00:00,,,,,,0.47939286,1.6854273,1.90023,1.6601212,0.63569397,,,,1.1424448,1.9356344,0.0035238094,2.6598449,2.267592,2.1307063,,0.20151798,0.4029533,,,
2016-01-16 00:00:00+00:00,0.39417988,0.2721216,0.0011773398,,,0.24510475,,,,0.51026297,,,,0.68239444,0.18138236,0.2011492,,,,,,0.40692988,,0.1443784,
2016-01-17 00:00:00+00:00,,,,,,,0.027342144,0.008920187,0.031346798,,,,,,,,,,,,,,,,
2016-01-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.38345882,,,,,,,
2016-01-20 00:00:00+00:00,2.0298326,3.3935559,3.072064,,,1.7917595,1.890063,2.274122,1.8362423,2.2974396,,,,2.8872037,4.2149367,2.4853396,2.277263,,3.4149182,,,3.3436332,,4.296369,
2016-01-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,2.8528118,,1.747105,2.3589208,,,,
2016-01-22 00:00:00+00:00,,,,,,,1.4151262,1.225817,1.4452223,0.6520949,,,,,,,,,,,,,,,
2016-01-25 00:00:00+00:00,3.1416068,3.2878785,3.4404259,,,1.9919832,3.6134923,,3.6710148,4.0875773,,,,2.6035175,,3.4244983,,4.223906,3.741818,2.2506866,2.1450315,3.4289627,,,
2016-01-26 00:00:00+00:00,,,,,,,,3.6097558,,,,,,,3.5911725,,4.729703,,,,,,,,
2016-01-31 00:00:00+00:00,,,,,,,,0.020896714,,,,,,,,,0.15509912,0.057360787,0.15257654,,,,,,
2016-02-01 00:00:00+00:00,,,,,,,5.580966,,4.6634746,6.0468493,,,,7.342013,,,,,,,,6.8310213,,,
2016-02-02 00:00:00+00:00,0.14200419,,,,,1.1927809,,2.7020938,,,,,,,2.2032228,0.4389905,5.465444,2.219298,2.1976836,0.62970275,0.5610227,,,14.867226,
2016-02-05 00:00:00+00:00,0.6568452,0.58075184,,,,,,,,,,,,,,0.3609746,,,,,,,,,
2016-02-06 00:00:00+00:00,,,0.59678817,,,,,,,,,,,,,,,,,,,,,,
2016-02-14 00:00:00+00:00,0.7713975,0.34599006,,,,3.1346407,3.7753277,,3.7311497,3.5502372,,,,4.420256,,3.4025779,,,,,,3.852007,,5.576108,
2016-02-15 00:00:00+00:00,,,0.6706281,,,,,3.3244178,,,,,,,2.4297059,,3.108569,2.9787688,2.5806603,2.952536,3.4566479,,,,
2016-02-21 00:00:00+00:00,,3.6521614,4.8352413,,,,3.070546,,3.1801362,3.4969654,,,,4.993221,,1.7665745,,1.1891844,1.3441572,0.71117127,0.7941886,3.2545514,,1.3902253,
2016-02-22 00:00:00+00:00,2.2239623,,,,,2.6047192,,8.283136,,,,,,,9.64995,,4.901181,,,,,,,,
2016-02-23 00:00:00+00:00,,1.8086427,2.8369136,,,,3.6609013,,3.4188657,2.8390603,,,,3.2489495,,1.2988,,8.397109,8.729706,1.6771358,1.682202,2.813743,,2.30891,
2016-03-01 00:00:00+00:00,,,,,,0.2583976,0.14117034,0.10586854,0.1618468,0.20015085,,,,0.23278895,0.6877941,,0.41720262,0.49691373,0.5311027,0.1823974,0.12659468,0.24314018,,,
2016-03-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,1.5244955,
2016-03-03 00:00:00+00:00,,,,,,,0.1846843,0.30960563,0.17427441,0.18904309,,,,0.17903517,0.25594956,,0.78461206,0.5569333,0.6240356,,,0.2228271,,,
2016-03-08 00:00:00+00:00,14.33803,30.762127,34.404743,,,2.249574,,,,,,,,1.5799396,,17.116919,,,,4.1362877,5.286477,,,,
2016-03-09 00:00:00+00:00,,,,,,,16.273487,27.792566,15.566386,16.885212,,,,,32.749672,,,,13.844882,,,22.626598,,15.642415,
2016-03-10 00:00:00+00:00,,,,,,5.9497504,,,,,,,,16.746744,,,11.000797,11.129807,,9.741211,11.975661,,,,
2016-03-11 00:00:00+00:00,,1.7777172,,,,,,,,,,,,,,,,,,,,,,,
2016-03-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,0.96246845,
2016-03-17 00:00:00+00:00,,,1.064362,,,1.645231,2.0662363,1.0155023,2.2597911,2.4313102,,,,1.7465353,3.4707687,0.8283714,6.884211,3.5577922,3.3920147,1.6825526,,3.705241,,4.600018,
2016-03-18 00:00:00+00:00,0.19981171,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-19 00:00:00+00:00,,,,,,,,0.3215024,,,,,,,,,,,,,,,,,
2016-03-23 00:00:00+00:00,2.8666654,2.3623524,2.0748696,,,,,,,,,,,,,2.258689,2.5302286,1.1324824,0.5644046,,,,,,
2016-03-24 00:00:00+00:00,,,,,,0.7114905,0.21685608,,0.24861784,0.625168,,,,0.25984925,,,,,,1.0803297,1.1262763,0.43210977,,0.34653154,
2016-03-26 00:00:00+00:00,,,,,,,3.8533204,2.7600188,3.9853115,4.385315,,,,3.1363516,4.783076,,3.0029137,3.7434387,3.8943183,,,4.0045815,,,
2016-03-27 00:00:00+00:00,0.024447698,,,,,0.46074048,,,,,,,,,,0.21737143,,,,0.26401293,0.21999061,,,1.3986396,
2016-03-29 00:00:00+00:00,0.3577657,0.50365514,,,,1.5671073,,0.2275399,,,,,,,,0.7902095,0.26022846,,0.6198679,1.5016495,2.1946588,,,,
2016-03-30 00:00:00+00:00,,,1.0913892,,,,3.0364318,,3.3298233,5.192534,,,,4.7396584,,,,,,,,5.20364,,6.0264597,
2016-03-31 00:00:00+00:00,0.5014226,0.25854594,,,,1.1127048,,1.1970047,,,,,,,,0.70827305,4.1651425,,3.2451172,0.8338305,,,,,
2016-04-01 00:00:00+00:00,,,0.31444827,,,,,,,,,,,,1.2632647,,,3.4496708,,,0.27912596,,,,
2016-04-10 00:00:00+00:00,0.05630544,0.616675,0.47471428,,,,,,,,,,,,,,,,,,,,,,
2016-04-11 00:00:00+00:00,,,,,,2.9196978,3.167179,4.2088213,3.1760876,2.9506898,,,,3.008759,5.250845,2.2824507,3.7670865,3.8560238,3.5643375,1.3424475,1.1418467,2.616549,,8.213261,
2016-04-12 00:00:00+00:00,2.0908957,1.5936477,0.52105916,,,,,,,,,,,,,,,,,,,,,,
2016-04-13 00:00:00+00:00,,,,,,2.3378048,4.109941,2.7073379,4.245882,4.489936,,,,3.3167088,2.830185,0.6109524,4.4546294,3.8068314,3.7386749,1.1893505,0.7421463,4.1414485,,,
2016-04-14 00:00:00+00:00,,0.9696749,1.0028102,,,,,,,,,,,,,,,,,,,,,1.6034596,
2016-04-15 00:00:00+00:00,,,,,,1.219,,,,,,,,,,0.51121587,,,,0.7703651,0.67203516,,,,
2016-04-16 00:00:00+00:00,2.5155358,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-17 00:00:00+00:00,,9.262293,,,,,,,,,,,,,,5.2925653,,,,,,,,,
2016-04-18 00:00:00+00:00,8.609715,,5.905916,,,0.9897381,,,,,,,,,,,,,,1.1068691,0.9889859,,,,
2016-04-19 00:00:00+00:00,,,,,,,,,,,,,,3.2382088,,,,,,,,,,,
2016-04-20 00:00:00+00:00,,2.894161,1.9242833,,,4.9130163,3.1630325,,3.4413517,4.407362,,,,,,3.8446984,,,0.01137107,4.506404,5.196368,3.7267544,,1.9583784,
2016-04-21 00:00:00+00:00,,,,,,,,1.0121409,,,,,,,0.3011219,,0.07106465,,,,,,,,
2016-04-25 00:00:00+00:00,1.7826694,2.1734815,,,,,,,,,,,,,,0.42355236,,,,0.122631654,0.30593583,,,,
2016-04-27 00:00:00+00:00,1.6364937,0.72598517,1.574825,,,1.2241881,1.0230631,2.4391785,0.9195,0.64759916,,,,0.74401754,2.5427942,1.5718508,11.597914,10.843341,7.161742,1.1751486,0.99442804,0.5115117,,0.2573874,
2016-04-29 00:00:00+00:00,11.248602,6.0601287,2.963904,,,,,,,,,,,,,3.4024444,,,,,,,,,
2016-04-30 00:00:00+00:00,,,,,,11.780357,7.1374536,10.055887,6.81472,5.3049393,,,,6.507354,7.386664,,5.6423492,4.647333,4.573476,4.1980515,2.1206684,4.4806705,,3.2418923,
2016-05-01 00:00:00+00:00,4.806104,5.718844,4.480005,,,,,,,,,,,,,5.0591965,,,,,,,,,
2016-05-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,2.1848044,1.936593,,,,
2016-05-12 00:00:00+00:00,,,,,,,0.7955977,,0.9121245,2.2341897,,,,0.4529372,,,,,,,,0.06910513,,,
2016-05-14 00:00:00+00:00,1.3536651,0.9787692,0.08159114,,,,,,,,,,,,,0.8247937,,,,,,,,,
2016-05-15 00:00:00+00:00,,,,,,,1.7746357,,1.8079662,2.0108492,,,,2.2744899,,,,,,,,0.92225,,,
2016-05-16 00:00:00+00:00,0.47214228,0.56265503,0.55673647,,,2.122188,,2.1498356,,,,,,,2.5477774,0.7675079,4.5907025,2.7398038,1.2406269,1.3407787,1.3258374,,,1.3484235,
2016-05-17 00:00:00+00:00,,,,,,,1.9772937,,2.0697055,2.0058362,,,,1.1343116,,,,,,,,1.7075281,,,
2016-05-18 00:00:00+00:00,,,,,,,,,,,,,,,,,5.759797,,,,,,,,
2016-05-19 00:00:00+00:00,1.1778953,0.7172953,0.34915274,,,3.0417264,4.2851305,4.343662,4.1936445,2.4198146,,,,3.3106759,3.5838196,1.0677683,,2.7351923,2.5941155,1.0296576,0.9764311,1.6088692,,0.51248646,
2016-05-21 00:00:00+00:00,1.2082176,0.028186103,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26 00:00:00+00:00,7.9394813,10.837041,9.030432,,,,,,,,,,,,,6.9715905,,,,4.3854733,3.8968365,,,,
2016-05-27 00:00:00+00:00,,,,,,3.0751617,0.09869163,0.066990614,0.09785859,0.21922414,,,,0.17898743,,,0.08924569,,,,,,,,
2016-05-30 00:00:00+00:00,,,,,,,0.25643173,0.004539906,0.2939899,0.5882284,,,,1.1926005,0.00010504201,,,0.022470586,0.20174634,,,0.36655605,,0.79381084,
