,02236350_event_rainfall,02237734_event_rainfall,02236500_event_rainfall,02236605_event_rainfall,02236700_event_rainfall,02240954_event_rainfall,02240902_event_rainfall,02231342_event_rainfall,02231396_event_rainfall,02231454_event_rainfall,02231458_event_rainfall,02231600_event_rainfall,02232155_event_rainfall,02232200_event_rainfall,02232415_event_rainfall,02233001_event_rainfall,02233200_event_rainfall,02233460_event_rainfall,02233473_event_rainfall,02234308_event_rainfall,02234324_event_rainfall,02234990_event_rainfall,02234344_event_rainfall,02234998_event_rainfall,02234400_event_rainfall,02234635_event_rainfall,02234384_event_rainfall,02234365_event_rainfall,022349993_event_rainfall,02235000_event_rainfall,02233475_event_rainfall,02233484_event_rainfall,02233500_event_rainfall,02234180_event_rainfall,02235200_event_rainfall,02246000_event_rainfall,02244320_event_rainfall,02244333_event_rainfall,02245255_event_rainfall,02245260_event_rainfall,02245328_event_rainfall,02246150_event_rainfall,02244473_event_rainfall,02245050_event_rainfall,02245140_event_rainfall,02245500_event_rainfall,02246318_event_rainfall,02246300_event_rainfall,02246459_event_rainfall,02246828_event_rainfall,02246832_event_rainfall,02246515_event_rainfall,02246520_event_rainfall,02246359_event_rainfall,02231280_event_rainfall,02231268_event_rainfall
1980-08-23 00:00:00+00:00,,,,,,3.1798959,2.837802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722931,,,,,,,,,,,,
1980-08-26 00:00:00+00:00,,,,,,0.506328,0.57581383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0365748,,,0.09858268,,,1.843427,,3.2159615,3.3993335,,,,1.6255677,
1980-08-28 00:00:00+00:00,,,,,,0.16948798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-09-01 00:00:00+00:00,,,,,,1.95476,2.0942402,,,,,,,,,3.117221,,,,,,,,,,,,,,,,,,,,,1.372398,,,,,,,,,,,,,,,,,,,
1980-09-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53826666,,,,1.0183305,1.773702,0.987189,,,1.1056464,,,,,,,0.58074325,
1980-09-03 00:00:00+00:00,,,,,,0.947896,0.70520425,,,,,,,,,1.9286153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-09-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08515,,,,,,0.3023049,,0.33870512,0.3320833,,,,0.41478378,
1980-09-05 00:00:00+00:00,,,,,,,,,,,,,,,,2.2840095,,,,,,,,,,,,,,,,,,,,,0.42642856,,,,,,,,,,,,,,,,,,,
1980-09-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2160244,,,,,,,1.5252163,
1980-09-09 00:00:00+00:00,,,,,,0.30288798,0.25236636,,,,,,,,,1.6584806,,,,,,,,,,,,,,,,,,,,,0.53287244,,,,,,,,,,,,,,,,,,0.0067027025,
1980-09-11 00:00:00+00:00,,,,,,,,,,,,,,,,1.0417403,,,,,,,,,,,,,,,,,,,,,1.9523624,,,,,,,,,,,,,,,,,,,
1980-09-12 00:00:00+00:00,,,,,,0.55183196,0.6681651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3905,,,,0.9441818,0.9010607,1.1314723,,,,,,,,,,,
1980-09-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691125,,,,,,0.8808659,,0.6649615,0.64566666,,,,1.1013919,
1980-09-14 00:00:00+00:00,,,,,,,,,,,,,,,,1.2650481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-09-16 00:00:00+00:00,,,,,,1.0709759,1.2424595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8956173,,1.3115667,,,,1.7442478,1.5670252,1.7571338,,,,,,,,,,,
1980-09-17 00:00:00+00:00,,,,,,,,,,,,,,,,0.582875,,,,,,,,,,,,,,,,,,,,,,,,,,3.25195,,,,,,3.2840972,,3.3370385,3.3009167,,,,3.5161483,
1980-09-18 00:00:00+00:00,,,,,,1.148176,1.4007868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2205,,,,1.9899092,1.8593165,2.1762128,,,,,,,,,,,
1980-09-22 00:00:00+00:00,,,,,,0.120648004,0.0565015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-09-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54521954,,0.389,0.48375002,,,,0.1395946,
1980-09-28 00:00:00+00:00,,,,,,0.779144,2.707988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5677755,,,,,,,,,,,,,,,,,,,
1980-09-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3305666,,,0.9978749,2.921058,3.3503723,2.536055,,,0.60010976,,0.7779103,0.6996666,,,,0.36110812,
1980-09-30 00:00:00+00:00,,,,,,2.254712,2.0856037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-10-01 00:00:00+00:00,,,,,,,,,,,,,,,,0.732375,,,,,,,,,,,,,,,,,,,,,1.1021123,,0.65216666,,,,,,,,,,,,,,,,,
1980-10-07 00:00:00+00:00,,,,,,,,,,,,,,,,0.38422114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-10-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1855,,,,,,,0.72505414,
1980-10-22 00:00:00+00:00,,,,,,3.3384724,3.094027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1428313,,3.6695335,,,3.8464,3.7231488,3.574931,3.7489529,,,3.1364145,,3.8222823,4.0041666,,,,3.890365,
1980-10-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9745499,,,,,,1.4404268,,2.0349486,2.1495833,,,,2.1402838,
1980-10-28 00:00:00+00:00,,,,,,1.357312,1.2959789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.597602,,1.7547333,,,1.471,1.7203718,1.5753804,1.5267322,,,2.0040002,,1.4150898,1.3758334,,,,2.7277298,
1980-10-30 00:00:00+00:00,,,,,,0.834264,0.75488883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0948368,,0.73960006,,,0.78445,0.7730992,0.67343104,0.6161181,,,0.9329756,,0.81552565,0.859,,,,1.3326217,
1980-11-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21280488,,0.09146155,,,,,0.30062163,
1980-11-09 00:00:00+00:00,,,,,,0.635008,0.5605436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31048316,,,,,,,,,,,,
1980-11-14 00:00:00+00:00,,,,,,,,,,,,,,,,2.593923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-11-15 00:00:00+00:00,,,,,,1.2885201,1.3486997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7100916,,2.3151333,,,0.9432751,2.3952148,1.3352559,1.8375038,,,0.5283171,,0.77144873,0.7679167,,,,0.36227027,
1980-11-16 00:00:00+00:00,,,,,,,,,,,,,,,,4.6895766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-11-17 00:00:00+00:00,,,,,,1.17616,1.4444895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3178723,,1.7505,,,1.4284751,1.8027935,1.748946,1.8291652,,,0.8845976,,1.266564,1.2789166,,,,0.7014594,
1980-11-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05125,,0.14536667,,,0.1091,,,,,,,,0.0550641,0.1015,,,,,
1980-11-24 00:00:00+00:00,,,,,,2.1242962,2.0694325,,,,,,,,,0.7828654,,,,,,,,,,,,,,,,,,,,,2.1164746,,2.2004666,,,1.6766498,2.5112479,2.055227,2.1185198,,,1.5827925,,1.6884487,1.7074168,,,,1.870554,
1980-11-26 00:00:00+00:00,,,,,,,,,,,,,,,,2.7407792,,,,,,,,,,,,,,,,,,,,,1.6383469,,1.1998667,,,0.90804994,1.1583058,0.89205045,1.0228031,,,0.5803293,,0.8444231,0.8809999,,,,0.61422974,
1980-11-27 00:00:00+00:00,,,,,,0.618384,0.69221324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-11-28 00:00:00+00:00,,,,,,,,,,,,,,,,2.945125,,,,,,,,,,,,,,,,,,,,,1.370102,,0.8784667,,,0.45905,0.603595,0.41739565,0.6162599,,,,,0.37844872,0.39025,,,,,
1980-12-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13860975,,,,,,,0.2265135,
1980-12-16 00:00:00+00:00,,,,,,0.70835197,0.6367838,,,,,,,,,0.7159616,,,,,,,,,,,,,,,,,,,,,0.24426022,,0.25513333,,,0.22297502,0.34210745,0.3809798,0.2833622,,,0.4253171,,0.15107693,0.12625,,,,0.53587836,
1980-12-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2976122,,,,,,,,,,,,,,,,,,,
1980-12-22 00:00:00+00:00,,,,,,0.40579996,0.63061255,,,,,,,,,1.5762404,,,,,,,,,,,,,,,,,,,,,,,1.2291334,,,0.85354996,0.7502314,0.7849394,0.830811,,,0.36358535,,0.7229872,0.7361666,,,,,
1980-12-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16583782,
1980-12-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14987804,,,,,,,0.31806758,
1980-12-29 00:00:00+00:00,,,,,,,0.022651652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026766667,,,,,,,,,,,,,,,,,
1981-01-07 00:00:00+00:00,,,,,,1.4013599,1.3603604,,,,,,,,,0.009519231,,,,,,,,,,,,,,,,,,,,,0.6044847,,0.85200006,,,1.113625,1.1457355,1.2106482,1.0781417,,,1.4841951,,1.2114487,1.1844167,,,,1.5935811,
1981-01-15 00:00:00+00:00,,,,,,0.116392,0.1228889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23043875,,0.1719,,,0.074475005,0.25,0.20118687,0.26991338,,,,,,,,,,,
1981-01-20 00:00:00+00:00,,,,,,1.02136,0.7883483,,,,,,,,,0.28568268,,,,,,,,,,,,,,,,,,,,,0.23932655,,0.29043335,,,0.25465,0.37878513,0.42824745,0.37276378,,,0.3032927,,0.232,0.21941665,,,,0.3039865,
1981-01-24 00:00:00+00:00,,,,,,,,,,,,,,,,0.12390385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-01-28 00:00:00+00:00,,,,,,0.312192,0.29523423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09633163,,0.22036667,,,0.389875,0.26092562,0.28036362,0.2765512,,,0.4017195,,0.42139745,0.4310833,,,,0.4453784,
1981-02-02 00:00:00+00:00,,,,,,1.8319118,1.7152973,,,,,,,,,2.107625,,,,,,,,,,,,,,,,,,,,,,,1.1689667,,,1.3538749,1.4700992,1.5715537,1.4756142,,,1.2485001,,1.3196667,1.3121666,,,,1.1732297,
1981-02-06 00:00:00+00:00,,,,,,0.777744,0.9813032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5022705,,3.0717,,,3.88705,0.74484295,0.87068856,0.68828344,,,0.39559755,,3.0006537,3.4064167,,,,0.3445676,
1981-02-08 00:00:00+00:00,,,,,,3.3078399,3.2779636,,,,,,,,,4.51875,,,,,,,,,,,,,,,,,,,,,3.1758773,,3.9822998,,,3.096025,2.5503058,2.940808,2.6192756,,,0.84687805,,2.2791028,2.4274168,,,,0.61082435,
1981-02-11 00:00:00+00:00,,,,,,2.4572403,2.442904,,,,,,,,,0.39983657,,,,,,,,,,,,,,,,,,,,,1.0022142,,2.1745667,,,3.07405,2.1973968,2.4195707,2.4445987,,,3.1996708,,3.2311409,3.2271664,,,,3.4353511,
1981-02-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8612398,,,,,,,,,,,,,,,,,,,
1981-02-14 00:00:00+00:00,,,,,,,0.12626126,,,,,,,,,1.7713944,,,,,,,,,,,,,,,,,,,,,,,0.88699996,,,0.45789996,0.6598843,0.5233654,0.64051974,,,0.31360975,,,,,,,,
1981-02-15 00:00:00+00:00,,,,,,0.08769601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26278204,,,,,0.44262162,
1981-02-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5012499,,,,,,,,0.74548036,,,0.97268283,,,,,,,,
1981-02-17 00:00:00+00:00,,,,,,1.943608,2.7426124,,,,,,,,,0.26384616,,,,,,,,,,,,,,,,,,,,,,,3.5482335,,,3.1932998,3.5387688,3.7113838,,,,,,,,,,,6.187743,
1981-02-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7934337,,,,,,,,4.8335276,,,5.9684153,,4.228295,4.0296664,,,,,
1981-02-19 00:00:00+00:00,,,,,,6.471504,5.6291265,,,,,,,,,0.53574044,,,,,,,,,,,,,,,,,,,,,,,1.0398333,,,0.8405749,,3.072633,,,,,,,,,,,,
1981-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2471333,,,,3.8995452,,,,,,,,,,,,,
1981-03-05 00:00:00+00:00,,,,,,2.630352,2.6777475,,,,,,,,,0.48653847,,,,,,,,,,,,,,,,,,,,,1.2948112,,,,,4.5048,,2.8484833,3.1881025,,,5.7409263,,4.9861536,4.92925,,,,6.1740136,
1981-03-16 00:00:00+00:00,,,,,,0.538744,0.46351352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028510204,,,,,0.323325,,0.25046802,0.086094484,,,0.13807318,,0.24720511,0.26025,,,,,
1981-03-18 00:00:00+00:00,,,,,,0.63835204,0.6256577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6560357,,0.56036663,,,0.523775,0.5937355,0.58869356,0.5616457,,,0.37240243,,0.48908973,0.49483332,,,,0.3331892,
1981-03-19 00:00:00+00:00,,,,,,,,,,,,,,,,1.9609038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-03-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9533668,,,,3.4375043,,,,,,,,,,,,,
1981-03-22 00:00:00+00:00,,,,,,3.186088,3.0213513,,,,,,,,,4.4334908,,,,,,,,,,,,,,,,,,,,,3.3327804,,,,,2.4472997,,2.479855,2.4047163,,,2.442488,,2.5024617,2.49525,,,,2.4206216,
1981-03-30 00:00:00+00:00,,,,,,4.058336,4.081414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5028927,,2.7083,,,3.2039998,2.8387356,3.2468739,2.7910552,,,3.883646,,3.3267434,3.2907498,,,,3.7368112,
1981-04-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4968,,,,,,2.0449634,,1.6363207,1.6160002,,,,1.9001755,
1981-04-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07847562,,,,,,,0.09086486,
1981-04-06 00:00:00+00:00,,,,,,0.122256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081076525,,,,,,,,,,,,,,,,,,,
1981-04-21 00:00:00+00:00,,,,,,0.8742,0.7182823,,,,,,,,,0.34918267,,,,,,,,,,,,,,,,,,,,,0.5388826,,0.37046665,,,0.36229998,0.855,0.74957407,0.5697795,,,0.24034145,,0.35989743,0.3775,,,,0.26841894,
1981-04-24 00:00:00+00:00,,,,,,0.212032,0.18433332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14852498,0.11907438,0.23456061,0.21798424,,,0.15840244,,0.16062821,0.16158333,,,,0.15437837,
1981-05-01 00:00:00+00:00,,,,,,,,,,,,,,,,1.0804808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-07 00:00:00+00:00,,,,,,0.42744,0.3803243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98999995,,0.34966666,,,0.942825,0.23255372,0.3602677,0.30454332,,,0.89847565,,0.9179487,0.9098333,,,,1.0777162,
1981-05-20 00:00:00+00:00,,,,,,,,,,,,,,,,2.0127978,,,,,,,,,,,,,,,,,,,,,0.68732655,,,,,,,,,,,,,,,,,,,
1981-05-26 00:00:00+00:00,,,,,,,2.371009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9913824,,2.0688,,,1.9632,2.2959669,2.4908264,2.1166694,,,3.0620246,,2.077846,1.91725,,,,3.0402565,
1981-05-27 00:00:00+00:00,,,,,,1.768952,,,,,,,,,,1.2970674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-01 00:00:00+00:00,,,,,,,1.8036909,,,,,,,,,2.8855577,,,,,,,,,,,,,,,,,,,,,1.9952755,,0.74789995,,,0.52615,0.7059752,1.3693855,0.84520465,,,0.8498293,,0.5302821,0.48058334,,,,0.72318923,
1981-06-02 00:00:00+00:00,,,,,,0.68723196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-03 00:00:00+00:00,,,,,,,,,,,,,,,,2.8084326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-05 00:00:00+00:00,,,,,,2.062752,1.899003,,,,,,,,,0.863798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9858659,,0.16284616,,,,,1.1879324,
1981-06-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15497306,,,,,,,,,,,,
1981-06-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1277027,
1981-06-08 00:00:00+00:00,,,,,,,,,,,,,,,,1.7373364,,,,,,,,,,,,,,,,,,,,,,,,,,1.024775,,0.94797814,,,,1.1867561,,0.9396539,0.9355,,,,,
1981-06-09 00:00:00+00:00,,,,,,,1.2450451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64870405,,1.4942334,,,,3.088942,,2.4359844,,,,,,,,,,,
1981-06-10 00:00:00+00:00,,,,,,2.4146721,,,,,,,,,,7.3509126,,,,,,,,,,,,,,,,,,,,,,,,,,1.654775,,3.404567,,,,2.0264633,,1.5944102,1.55225,,,,2.1248107,
1981-06-11 00:00:00+00:00,,,,,,,1.7977626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6994694,,0.9333334,,,,2.7631323,,2.426244,,,,,,,,,,,
1981-06-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42935,,1.1446178,,,,0.99393904,,0.5044359,0.4796667,,,,0.904446,
1981-06-13 00:00:00+00:00,,,,,,0.93996,0.10965464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5153333,,,,0.06464463,,,,,,,,,,,,,
1981-06-18 00:00:00+00:00,,,,,,5.8825197,5.9165792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5786381,,,,,,,,,,,,
1981-06-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8994026,,1.0036538,,,,,2.6311352,
1981-06-20 00:00:00+00:00,,,,,,4.431688,3.256246,,,,,,,,,3.7858074,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4223688,,,,,,,,,,,,
1981-06-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4494948,,0.18293336,,,0.35347503,0.777595,,0.65112597,,,0.870622,,0.37358972,0.24808332,,,,0.8440676,
1981-06-22 00:00:00+00:00,,,,,,,,,,,,,,,,1.9554325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35379082,,0.23133333,,,,0.92626446,0.6923518,0.72302353,,,,,,,,,,,
1981-06-26 00:00:00+00:00,,,,,,1.5099599,1.7802162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2857332,,,3.168475,1.9263966,2.1745553,3.0486927,,,3.6746097,,3.8231797,3.1094997,,,,3.0447705,
1981-06-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64213336,,,0.8379749,0.017834712,,,,,,,,0.82,,,,,
1981-07-05 00:00:00+00:00,,,,,,0.268424,0.53252256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6626632,,0.9254667,,,0.745175,0.799157,0.76725936,0.8754331,,,0.3399024,,0.6454744,0.6627499,,,,0.21706757,
1981-07-08 00:00:00+00:00,,,,,,4.041688,2.6836548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7832294,,2.4344335,,,1.00065,1.7257357,1.7390741,1.7571888,,,1.3875122,,0.8568975,0.7228333,,,,1.1458243,
1981-07-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0644662,,,,0.7762927,,,,,,,,
1981-07-13 00:00:00+00:00,,,,,,2.43244,1.2331592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5890135,
1981-07-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3757398,,,,,,,,,,,,,,,,,,,
1981-07-16 00:00:00+00:00,,,,,,,1.6524532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9021333,,,1.6791999,2.6201901,2.3971329,1.8732755,,,,,,,,,,,
1981-07-17 00:00:00+00:00,,,,,,3.0826962,,,,,,,,,,2.0986056,,,,,,,,,,,,,,,,,,,,,4.725393,,,,,,,,,,,3.9598045,,4.4719234,4.7437496,,,,5.6265,
1981-07-18 00:00:00+00:00,,,,,,,3.0752282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0583,,,2.914475,4.812008,4.3302813,4.958646,,,,,,,,,,,
1981-07-19 00:00:00+00:00,,,,,,1.604776,,,,,,,,,,3.7248173,,,,,,,,,,,,,,,,,,,,,2.7794337,,,,,,,,,,,,,,,,,,,
1981-07-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.398825,,,,,,2.9469025,,2.5776281,2.553917,,,,2.5967975,
1981-07-21 00:00:00+00:00,,,,,,0.30738398,1.1924684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75081146,,,,,,,,,,,,
1981-07-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.029347,,2.4146,,,2.7594,2.1164382,,2.1284962,,,2.4229999,,3.0275898,3.1450832,,,,2.0709052,
1981-07-23 00:00:00+00:00,,,,,,1.0531919,1.3332373,,,,,,,,,0.86425,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6252644,,,,,,,,,,,,
1981-07-30 00:00:00+00:00,,,,,,3.8142877,4.788946,,,,,,,,,2.6668172,,,,,,,,,,,,,,,,,,,,,4.7181377,,3.6700332,,,1.5125248,4.4337525,5.629289,4.2846136,,,4.0560975,,1.4332308,1.3416668,,,,3.6048782,
1981-08-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0609002,,,2.51785,2.2248924,,2.3414805,,,2.6792681,,2.7133205,2.7044997,,,,3.1269054,
1981-08-02 00:00:00+00:00,,,,,,,2.12985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24198468,,,,,,,0.9466263,,,,,,,,,,,,
1981-08-03 00:00:00+00:00,,,,,,1.8344799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-04 00:00:00+00:00,,,,,,,,,,,,,,,,3.0175865,,,,,,,,,,,,,,,,,,,,,2.0870101,,,,,,1.1893306,1.3277844,,,,0.5041951,,,,,,,,
1981-08-05 00:00:00+00:00,,,,,,2.182,1.8714025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-07 00:00:00+00:00,,,,,,0.696912,0.43837237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06778572,,,,,,,,,,,,,,,,,,,
1981-08-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.322675,1.0575538,1.1428568,1.589134,,,2.94111,,1.5708718,1.4259999,,,,2.1472838,
1981-08-09 00:00:00+00:00,,,,,,0.55300003,0.5781471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12009184,,0.9612333,,,,,,,,,,,,,,,,,
1981-08-10 00:00:00+00:00,,,,,,,,,,,,,,,,1.902154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-11 00:00:00+00:00,,,,,,2.22716,2.5976036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6030333,,,2.20665,2.0654793,3.0140355,2.125386,,,5.4257803,,2.2059228,1.8929167,,,,2.9646218,
1981-08-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28662756,,,,,,,,,,,,,,,,,,,
1981-08-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45256668,,,,0.5210744,,0.5144409,,,,,,,,,,1.0132973,
1981-08-14 00:00:00+00:00,,,,,,1.168704,0.10627328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-16 00:00:00+00:00,,,,,,,,,,,,,,,,0.8778365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4905714,,2.0823333,,,,1.6558678,1.2130488,1.6180315,,,,,,,,,,,
1981-08-18 00:00:00+00:00,,,,,,0.12896,0.7233063,,,,,,,,,2.4967117,,,,,,,,,,,,,,,,,,,,,,,,,,6.1145754,,,,,,2.4250488,,5.857526,6.16825,,,,2.4304187,
