,02236350_event_runoff,02237734_event_runoff,02236500_event_runoff,02236605_event_runoff,02236700_event_runoff,02240954_event_runoff,02240902_event_runoff,02231342_event_runoff,02231396_event_runoff,02231454_event_runoff,02231458_event_runoff,02231600_event_runoff,02232155_event_runoff,02232200_event_runoff,02232415_event_runoff,02233001_event_runoff,02233200_event_runoff,02233460_event_runoff,02233473_event_runoff,02234308_event_runoff,02234324_event_runoff,02234990_event_runoff,02234344_event_runoff,02234998_event_runoff,02234400_event_runoff,02234635_event_runoff,02234384_event_runoff,02234365_event_runoff,022349993_event_runoff,02235000_event_runoff,02233475_event_runoff,02233484_event_runoff,02233500_event_runoff,02234180_event_runoff,02235200_event_runoff,02246000_event_runoff,02244320_event_runoff,02244333_event_runoff,02245255_event_runoff,02245260_event_runoff,02245328_event_runoff,02246150_event_runoff,02244473_event_runoff,02245050_event_runoff,02245140_event_runoff,02245500_event_runoff,02246318_event_runoff,02246300_event_runoff,02246459_event_runoff,02246828_event_runoff,02246832_event_runoff,02246515_event_runoff,02246520_event_runoff,02246359_event_runoff,02231280_event_runoff,02231268_event_runoff
1980-07-07 00:00:00+00:00,,,,,,0.017944851704323604,0.012436192793232494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035191156602342247,,,,0.01978868837537427,0.013654127448575118,0.011158932120247867,,,,,,,,,,,
1980-07-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03116488654911625,,0.00011358366655643964,,,,0.025647380362426798,0.07600372979727807,0.23381315230430974,,,,,,,,,,,
1980-07-13 00:00:00+00:00,,,,,,0.015452049786579432,0.016081198972871212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03731127615278847,,0.024890545615620024,,,,0.04640726082431159,0.442829297482371,1.2570096287740748,,,,,,,,,,,
1980-07-15 00:00:00+00:00,,,,,,0.02293302601027228,0.015248141872979465,,,,,,,,,0.0041769192910980635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-18 00:00:00+00:00,,,,,,,0.027410060805332565,,,,,,,,,0.0041769192910980635,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016117103249781474,0.0,,,,,,,,,,,,
1980-07-19 00:00:00+00:00,,,,,,0.01843223103773407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03167411584133122,,,,,,,,0.0035935852583521277,,,0.022286215182136977,,0.003307594496501122,,,,,0.027527218896917793,
1980-07-20 00:00:00+00:00,,,,,,,,,,,,,,,,0.0041769192910980635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002698735676554473,,,,,,0.031476682969759875,,0.007194983802177363,0.21759482312507578,,,,0.035345043138793546,
1980-07-23 00:00:00+00:00,,,,,,0.14102816771121313,0.025155288519620435,,,,,,,,,0.005844150338823711,,,,,,,,,,,,,,,,,,,,,0.03411729884883098,,0.24170141061848355,,,,0.05621370079333381,0.018052525150426123,0.0766645979892412,,,,,,,,,,,
